id,title,category,price,old_price,price_drop,percent_drop,timestamp
404,Bracelet,Jewelery,467.03,581.48,1,19.682534223017136,"2025-04-01 06:43:00"
405,Smartphone,Electronics,867.88,1056.46,1,17.850178899343092,"2025-04-01 06:44:00"
406,T-Shirt,Fashion,739.6,739.6,0,0.0,"2025-04-01 06:45:00"
407,Jacket,Fashion,844.93,1093.76,1,22.749963428905797,"2025-04-01 06:46:00"
408,Smartwatch,Electronics,773.81,773.81,0,0.0,"2025-04-01 06:47:00"
409,T-Shirt,Fashion,1008.61,1259.17,1,19.898822240047018,"2025-04-01 06:48:00"
410,Bracelet,Jewelery,1012.99,1575.42,1,35.70032118419215,"2025-04-01 06:49:00"
411,Bracelet,Jewelery,815.55,815.55,0,0.0,"2025-04-01 06:50:00"
412,Laptop,Electronics,1297.37,1759.36,1,26.258980538377596,"2025-04-01 06:51:00"
413,Dress,Fashion,1123.13,1479.68,1,24.096426254325255,"2025-04-01 06:52:00"
414,Headphones,Electronics,1656.63,1656.63,0,0.0,"2025-04-01 06:53:00"
415,Jeans,Fashion,289.18,372.48,1,22.363616838487975,"2025-04-01 06:54:00"
416,Sneakers,Fashion,1547.18,1643.62,1,5.867536291843603,"2025-04-01 06:55:00"
417,Headphones,Electronics,308.27,365.71,1,15.706434059774137,"2025-04-01 06:56:00"
418,Smartphone,Electronics,243.66,349.43,1,30.26929571015654,"2025-04-01 06:57:00"
419,Headphones,Electronics,436.31,475.67,1,8.274644186095404,"2025-04-01 06:58:00"
420,Headphones,Electronics,1347.68,1507.33,1,10.591575832763885,"2025-04-01 06:59:00"
421,Ring,Jewelery,841.98,841.98,0,0.0,"2025-04-01 07:00:00"
422,Headphones,Electronics,157.67,198.24,1,20.46509281678774,"2025-04-01 07:01:00"
423,Smartphone,Electronics,284.92,402.99,1,29.29849375915035,"2025-04-01 07:02:00"
424,Jeans,Fashion,646.88,893.33,1,27.587789506677268,"2025-04-01 07:03:00"
425,Pendant,Jewelery,320.26,430.87,1,25.671316174252095,"2025-04-01 07:04:00"
426,Dress,Fashion,969.64,1502.02,1,35.44426838524121,"2025-04-01 07:05:00"
427,Dress,Fashion,923.12,1110.66,1,16.885455494930948,"2025-04-01 07:06:00"
428,T-Shirt,Fashion,1719.64,1719.64,0,0.0,"2025-04-01 07:07:00"
429,Ring,Jewelery,1549.34,1852.92,1,16.38386978390865,"2025-04-01 07:08:00"
430,T-Shirt,Fashion,719.29,896.47,1,19.764186196972577,"2025-04-01 07:09:00"
431,Earrings,Jewelery,677.76,835.37,1,18.867088834887536,"2025-04-01 07:10:00"
432,Headphones,Electronics,371.67,609.62,1,39.03251205669105,"2025-04-01 07:11:00"
433,Smartwatch,Electronics,469.19,537.46,1,12.702340639303397,"2025-04-01 07:12:00"
434,Jacket,Fashion,1552.88,1552.88,0,0.0,"2025-04-01 07:13:00"
435,Laptop,Electronics,651.39,970.87,1,32.90656833561651,"2025-04-01 07:14:00"
436,Ring,Jewelery,109.35,168.74,1,35.19615977243097,"2025-04-01 07:15:00"
437,Headphones,Electronics,1331.65,1331.65,0,0.0,"2025-04-01 07:16:00"
438,Sneakers,Fashion,1474.13,1827.72,1,19.345961088131656,"2025-04-01 07:17:00"
439,Jacket,Fashion,968.37,1328.73,1,27.120633988846492,"2025-04-01 07:18:00"
440,T-Shirt,Fashion,1230.11,1784.74,1,31.076235193921807,"2025-04-01 07:19:00"
441,T-Shirt,Fashion,1536.61,1536.61,0,0.0,"2025-04-01 07:20:00"
442,Bracelet,Jewelery,1136.67,1136.67,0,0.0,"2025-04-01 07:21:00"
443,Jacket,Fashion,189.87,234.31,1,18.96632666126072,"2025-04-01 07:22:00"
444,Headphones,Electronics,1347.78,1443.2,1,6.6116962305986755,"2025-04-01 07:23:00"
445,Ring,Jewelery,1773.42,1773.42,0,0.0,"2025-04-01 07:24:00"
446,Ring,Jewelery,1245.17,1245.17,0,0.0,"2025-04-01 07:25:00"
447,Sneakers,Fashion,620.83,837.06,1,25.83207894296704,"2025-04-01 07:26:00"
448,Smartwatch,Electronics,435.52,552.23,1,21.134309979537516,"2025-04-01 07:27:00"
449,Bracelet,Jewelery,1306.42,1306.42,0,0.0,"2025-04-01 07:28:00"
450,Dress,Fashion,753.73,974.66,1,22.66739170582562,"2025-04-01 07:29:00"
451,Jacket,Fashion,196.97,268.68,1,26.689742444543697,"2025-04-01 07:30:00"
452,Necklace,Jewelery,437.94,437.94,0,0.0,"2025-04-01 07:31:00"
453,Ring,Jewelery,119.19,119.19,0,0.0,"2025-04-01 07:32:00"
454,Dress,Fashion,1173.42,1173.42,0,0.0,"2025-04-01 07:33:00"
455,Bracelet,Jewelery,578.45,617.82,1,6.3724062024537895,"2025-04-01 07:34:00"
456,Laptop,Electronics,476.38,575.83,1,17.270722261778655,"2025-04-01 07:35:00"
457,Ring,Jewelery,1189.75,1189.75,0,0.0,"2025-04-01 07:36:00"
458,Headphones,Electronics,1102.22,1714.82,1,35.72386606174408,"2025-04-01 07:37:00"
459,"Bluetooth Speaker",Electronics,528.39,528.39,0,0.0,"2025-04-01 07:38:00"
460,Headphones,Electronics,893.44,1050.88,1,14.98172959805116,"2025-04-01 07:39:00"
461,Ring,Jewelery,935.72,1264.8,1,26.01834282099936,"2025-04-01 07:40:00"
462,Laptop,Electronics,619.56,734.99,1,15.704975577899027,"2025-04-01 07:41:00"
463,Smartphone,Electronics,1182.2,1594.69,1,25.86646934513918,"2025-04-01 07:42:00"
464,Bracelet,Jewelery,1160.87,1710.53,1,32.13390001929227,"2025-04-01 07:43:00"
465,Jacket,Fashion,751.49,852.61,1,11.860053248261222,"2025-04-01 07:44:00"
466,Smartphone,Electronics,1875.0,1875.0,0,0.0,"2025-04-01 07:45:00"
467,Headphones,Electronics,1158.95,1385.58,1,16.356327314193326,"2025-04-01 07:46:00"
468,Jacket,Fashion,1284.75,1284.75,0,0.0,"2025-04-01 07:47:00"
469,Headphones,Electronics,371.74,371.74,0,0.0,"2025-04-01 07:48:00"
470,Ring,Jewelery,276.9,340.24,1,18.616270867622863,"2025-04-01 07:49:00"
471,T-Shirt,Fashion,1010.23,1429.8,1,29.344663589313186,"2025-04-01 07:50:00"
472,Jeans,Fashion,133.01,201.39,1,33.95401956402999,"2025-04-01 07:51:00"
473,Headphones,Electronics,1143.95,1784.47,1,35.89413103050205,"2025-04-01 07:52:00"
474,Smartwatch,Electronics,1545.2,1545.2,0,0.0,"2025-04-01 07:53:00"
475,T-Shirt,Fashion,1132.25,1206.85,1,6.181381281849436,"2025-04-01 07:54:00"
476,Laptop,Electronics,378.19,414.77,1,8.819345661450921,"2025-04-01 07:55:00"
477,Smartwatch,Electronics,504.47,504.47,0,0.0,"2025-04-01 07:56:00"
478,Ring,Jewelery,1719.18,1719.18,0,0.0,"2025-04-01 07:57:00"
479,Jacket,Fashion,1840.36,1840.36,0,0.0,"2025-04-01 07:58:00"
480,T-Shirt,Fashion,1233.71,1788.34,1,31.01367748862073,"2025-04-01 07:59:00"
481,"Bluetooth Speaker",Electronics,1240.42,1240.42,0,0.0,"2025-04-01 08:00:00"
482,Jacket,Fashion,1623.38,1623.38,0,0.0,"2025-04-01 08:01:00"
483,Pendant,Jewelery,546.64,546.64,0,0.0,"2025-04-01 08:02:00"
484,Jeans,Fashion,1928.78,1928.78,0,0.0,"2025-04-01 08:03:00"
485,Necklace,Jewelery,1079.65,1522.1,1,29.068392352670642,"2025-04-01 08:04:00"
486,Dress,Fashion,220.18,220.18,0,0.0,"2025-04-01 08:05:00"
487,Smartwatch,Electronics,1075.57,1371.33,1,21.56738348902161,"2025-04-01 08:06:00"
488,Bracelet,Jewelery,1022.75,1126.96,1,9.24700078086179,"2025-04-01 08:07:00"
489,Laptop,Electronics,1267.86,1267.86,0,0.0,"2025-04-01 08:08:00"
490,Smartwatch,Electronics,342.58,479.89,1,28.612807101627457,"2025-04-01 08:09:00"
491,Earrings,Jewelery,335.07,471.71,1,28.966950032859167,"2025-04-01 08:10:00"
492,T-Shirt,Fashion,490.33,520.5,1,5.7963496637848255,"2025-04-01 08:11:00"
493,Bracelet,Jewelery,101.37,101.37,0,0.0,"2025-04-01 08:12:00"
494,Earrings,Jewelery,287.65,358.57,1,19.778564854840063,"2025-04-01 08:13:00"
495,Dress,Fashion,1985.96,1985.96,0,0.0,"2025-04-01 08:14:00"
496,"Bluetooth Speaker",Electronics,654.88,816.48,1,19.792279051538316,"2025-04-01 08:15:00"
497,Smartphone,Electronics,381.89,465.33,1,17.931360539831946,"2025-04-01 08:16:00"
498,Sneakers,Fashion,942.84,1468.44,1,35.793086540818834,"2025-04-01 08:17:00"
499,Smartphone,Electronics,1137.06,1604.51,1,29.133504932970194,"2025-04-01 08:18:00"
500,Jeans,Fashion,1628.06,1628.06,0,0.0,"2025-04-01 08:19:00"
501,Jacket,Fashion,634.08,733.65,1,13.571866693927614,"2025-04-01 08:20:00"
502,"Bluetooth Speaker",Electronics,1113.88,1690.79,1,34.120736460471136,"2025-04-01 08:21:00"
503,Necklace,Jewelery,1047.86,1047.86,0,0.0,"2025-04-01 08:22:00"
504,Earrings,Jewelery,1644.87,1644.87,0,0.0,"2025-04-01 08:23:00"
505,"Bluetooth Speaker",Electronics,1486.3,1486.3,0,0.0,"2025-04-01 08:24:00"
506,Jeans,Fashion,1024.48,1515.44,1,32.39719157472417,"2025-04-01 08:25:00"
507,Pendant,Jewelery,1788.27,1788.27,0,0.0,"2025-04-01 08:26:00"
508,Headphones,Electronics,1123.63,1259.07,1,10.757146147553339,"2025-04-01 08:27:00"
509,Smartphone,Electronics,836.29,1374.52,1,39.15766958647382,"2025-04-01 08:28:00"
510,Ring,Jewelery,268.9,305.66,1,12.02643460053656,"2025-04-01 08:29:00"
511,Ring,Jewelery,234.36,367.44,1,36.21815806662312,"2025-04-01 08:30:00"
512,"Bluetooth Speaker",Electronics,574.87,902.93,1,36.33282757245855,"2025-04-01 08:31:00"
513,Smartwatch,Electronics,454.62,454.62,0,0.0,"2025-04-01 08:32:00"
514,Laptop,Electronics,1228.75,1228.75,0,0.0,"2025-04-01 08:33:00"
515,Headphones,Electronics,755.44,821.66,1,8.059294598739127,"2025-04-01 08:34:00"
516,Dress,Fashion,1970.7,1970.7,0,0.0,"2025-04-01 08:35:00"
517,Smartwatch,Electronics,1339.28,1339.28,0,0.0,"2025-04-01 08:36:00"
518,Earrings,Jewelery,879.42,1000.85,1,12.13268721586652,"2025-04-01 08:37:00"
519,Dress,Fashion,1080.35,1505.76,1,28.25217830198704,"2025-04-01 08:38:00"
520,Smartwatch,Electronics,1353.04,1988.49,1,31.956409134569448,"2025-04-01 08:39:00"
521,"Bluetooth Speaker",Electronics,723.06,952.08,1,24.05470128560626,"2025-04-01 08:40:00"
522,Headphones,Electronics,1896.62,1896.62,0,0.0,"2025-04-01 08:41:00"
523,Bracelet,Jewelery,1332.01,1423.8,1,6.446832420283745,"2025-04-01 08:42:00"
524,T-Shirt,Fashion,1220.11,1538.9,1,20.71544609786212,"2025-04-01 08:43:00"
525,Pendant,Jewelery,922.37,922.37,0,0.0,"2025-04-01 08:44:00"
526,Dress,Fashion,1247.85,1247.85,0,0.0,"2025-04-01 08:45:00"
527,Jeans,Fashion,198.53,198.53,0,0.0,"2025-04-01 08:46:00"
528,Smartwatch,Electronics,1181.48,1594.2,1,25.888847070631037,"2025-04-01 08:47:00"
529,Earrings,Jewelery,1552.35,1971.75,1,21.270445036135417,"2025-04-01 08:48:00"
530,Smartwatch,Electronics,308.88,414.02,1,25.39490845852857,"2025-04-01 08:49:00"
531,T-Shirt,Fashion,1470.82,1926.15,1,23.63938426394622,"2025-04-01 08:50:00"
532,Smartwatch,Electronics,860.1,948.92,1,9.360114656662304,"2025-04-01 08:51:00"
533,T-Shirt,Fashion,992.03,992.03,0,0.0,"2025-04-01 08:52:00"
534,Jacket,Fashion,917.34,1330.42,1,31.048841719156357,"2025-04-01 08:53:00"
535,Headphones,Electronics,169.49,247.55,1,31.53302363158958,"2025-04-01 08:54:00"
536,Necklace,Jewelery,1061.01,1226.76,1,13.511200234764747,"2025-04-01 08:55:00"
537,Headphones,Electronics,396.32,396.32,0,0.0,"2025-04-01 08:56:00"
538,Smartphone,Electronics,78.63,119.54,1,34.222854274719765,"2025-04-01 08:57:00"
539,Sneakers,Fashion,384.86,434.42,1,11.408314534321624,"2025-04-01 08:58:00"
540,Laptop,Electronics,896.29,1257.86,1,28.744852368308077,"2025-04-01 08:59:00"
541,Bracelet,Jewelery,1020.74,1118.99,1,8.780239322960885,"2025-04-01 09:00:00"
542,Bracelet,Jewelery,277.4,277.4,0,0.0,"2025-04-01 09:01:00"
543,Pendant,Jewelery,565.43,622.45,1,9.160575146598134,"2025-04-01 09:02:00"
544,Dress,Fashion,321.71,481.29,1,33.15672463587443,"2025-04-01 09:03:00"
545,Smartphone,Electronics,230.25,300.67,1,23.421026374430443,"2025-04-01 09:04:00"
546,Laptop,Electronics,197.04,312.69,1,36.985512808212604,"2025-04-01 09:05:00"
547,Smartwatch,Electronics,1869.0,1869.0,0,0.0,"2025-04-01 09:06:00"
548,Jacket,Fashion,251.64,409.31,1,38.520925459920356,"2025-04-01 09:07:00"
549,"Bluetooth Speaker",Electronics,520.25,746.11,1,30.27167575826621,"2025-04-01 09:08:00"
550,Ring,Jewelery,857.37,857.37,0,0.0,"2025-04-01 09:09:00"
551,Smartphone,Electronics,364.54,364.54,0,0.0,"2025-04-01 09:10:00"
552,Headphones,Electronics,1131.08,1272.56,1,11.117746903878798,"2025-04-01 09:11:00"
553,Smartwatch,Electronics,396.12,539.66,1,26.598228514249705,"2025-04-01 09:12:00"
554,T-Shirt,Fashion,320.46,428.8,1,25.265858208955233,"2025-04-01 09:13:00"
555,Jeans,Fashion,346.57,346.57,0,0.0,"2025-04-01 09:14:00"
556,Jeans,Fashion,98.56,116.74,1,15.573068357032716,"2025-04-01 09:15:00"
557,Jeans,Fashion,1526.61,1653.81,1,7.6913309267690995,"2025-04-01 09:16:00"
558,Jacket,Fashion,1460.6,1460.6,0,0.0,"2025-04-01 09:17:00"
559,Dress,Fashion,74.19,115.66,1,35.85509251253674,"2025-04-01 09:18:00"
560,Laptop,Electronics,696.12,1145.95,1,39.253894148959375,"2025-04-01 09:19:00"
561,Sneakers,Fashion,741.78,1002.97,1,26.041656280845892,"2025-04-01 09:20:00"
562,"Bluetooth Speaker",Electronics,1729.03,1729.03,0,0.0,"2025-04-01 09:21:00"
563,Ring,Jewelery,1663.52,1751.61,1,5.029087525191105,"2025-04-01 09:22:00"
564,Pendant,Jewelery,1897.04,1897.04,0,0.0,"2025-04-01 09:23:00"
565,Smartwatch,Electronics,103.45,103.45,0,0.0,"2025-04-01 09:24:00"
566,Laptop,Electronics,746.66,1008.88,1,25.991198160336214,"2025-04-01 09:25:00"
567,Bracelet,Jewelery,1362.72,1362.72,0,0.0,"2025-04-01 09:26:00"
568,Necklace,Jewelery,342.16,377.8,1,9.43356273160402,"2025-04-01 09:27:00"
569,Headphones,Electronics,768.05,1016.06,1,24.40899159498455,"2025-04-01 09:28:00"
570,Necklace,Jewelery,1400.36,1544.1,1,9.308982578848521,"2025-04-01 09:29:00"
571,Ring,Jewelery,539.87,652.87,1,17.308193055279,"2025-04-01 09:30:00"
572,Jeans,Fashion,1545.24,1545.24,0,0.0,"2025-04-01 09:31:00"
573,Laptop,Electronics,847.09,847.09,0,0.0,"2025-04-01 09:32:00"
574,Sneakers,Fashion,494.48,620.46,1,20.304290365212907,"2025-04-01 09:33:00"
575,Pendant,Jewelery,1150.72,1150.72,0,0.0,"2025-04-01 09:34:00"
576,Headphones,Electronics,221.61,260.29,1,14.860348073302857,"2025-04-01 09:35:00"
577,Smartwatch,Electronics,207.35,338.47,1,38.7390315242119,"2025-04-01 09:36:00"
578,Necklace,Jewelery,1497.47,1642.87,1,8.85036551887854,"2025-04-01 09:37:00"
579,Headphones,Electronics,966.48,1156.44,1,16.426273736640034,"2025-04-01 09:38:00"
580,Necklace,Jewelery,1008.8,1215.09,1,16.97734324206437,"2025-04-01 09:39:00"
581,Jeans,Fashion,199.95,315.31,1,36.586216739082175,"2025-04-01 09:40:00"
582,Jeans,Fashion,1038.76,1038.76,0,0.0,"2025-04-01 09:41:00"
583,"Bluetooth Speaker",Electronics,1254.07,1956.0,1,35.8859918200409,"2025-04-01 09:42:00"
584,T-Shirt,Fashion,1663.79,1756.7,1,5.28889394888143,"2025-04-01 09:43:00"
585,Smartphone,Electronics,1623.14,1950.9,1,16.800451073863343,"2025-04-01 09:44:00"
586,Dress,Fashion,862.2,862.2,0,0.0,"2025-04-01 09:45:00"
587,Smartwatch,Electronics,479.17,665.05,1,27.94977821216449,"2025-04-01 09:46:00"
588,Bracelet,Jewelery,886.15,1362.44,1,34.95860368163002,"2025-04-01 09:47:00"
589,Smartphone,Electronics,1113.95,1427.73,1,21.977544773871806,"2025-04-01 09:48:00"
590,Pendant,Jewelery,791.44,1077.64,1,26.558034222931592,"2025-04-01 09:49:00"
591,Bracelet,Jewelery,708.58,857.6,1,17.37639925373134,"2025-04-01 09:50:00"
592,T-Shirt,Fashion,1068.47,1068.47,0,0.0,"2025-04-01 09:51:00"
593,Headphones,Electronics,626.28,912.5,1,31.366575342465758,"2025-04-01 09:52:00"
594,Smartphone,Electronics,1308.35,1594.54,1,17.94812296963388,"2025-04-01 09:53:00"
595,Bracelet,Jewelery,586.68,698.55,1,16.014601674898003,"2025-04-01 09:54:00"
596,Jacket,Fashion,1081.15,1277.68,1,15.381785736647672,"2025-04-01 09:55:00"
597,Sneakers,Fashion,313.3,460.83,1,32.01397478462773,"2025-04-01 09:56:00"
598,Jeans,Fashion,1944.0,1944.0,0,0.0,"2025-04-01 09:57:00"
599,Jacket,Fashion,707.25,707.25,0,0.0,"2025-04-01 09:58:00"
600,T-Shirt,Fashion,1195.98,1707.07,1,29.93960411699578,"2025-04-01 09:59:00"
601,Sneakers,Fashion,122.17,196.18,1,37.725558160872666,"2025-04-01 10:00:00"
602,Sneakers,Fashion,1514.73,1793.96,1,15.565007023567972,"2025-04-01 10:01:00"
603,Pendant,Jewelery,1367.88,1484.35,1,7.846532152120443,"2025-04-01 10:02:00"
604,Jacket,Fashion,190.7,249.12,1,23.450545921644196,"2025-04-01 10:03:00"
605,"Bluetooth Speaker",Electronics,1635.12,1859.03,1,12.0444532901567,"2025-04-01 10:04:00"
606,Smartphone,Electronics,697.29,755.61,1,7.718267360146114,"2025-04-01 10:05:00"
607,Smartwatch,Electronics,1054.02,1274.96,1,17.329171111250552,"2025-04-01 10:06:00"
608,Sneakers,Fashion,248.18,305.98,1,18.89012353748611,"2025-04-01 10:07:00"
609,Sneakers,Fashion,702.29,982.3,1,28.50554820319658,"2025-04-01 10:08:00"
610,Ring,Jewelery,1150.44,1681.33,1,31.575597889765834,"2025-04-01 10:09:00"
611,Sneakers,Fashion,1019.34,1268.39,1,19.63512799690947,"2025-04-01 10:10:00"
612,Smartphone,Electronics,1085.46,1085.46,0,0.0,"2025-04-01 10:11:00"
613,Ring,Jewelery,942.55,942.55,0,0.0,"2025-04-01 10:12:00"
614,Dress,Fashion,1092.3,1485.35,1,26.461776685629644,"2025-04-01 10:13:00"
615,Smartphone,Electronics,802.45,802.45,0,0.0,"2025-04-01 10:14:00"
616,Jeans,Fashion,1771.74,1771.74,0,0.0,"2025-04-01 10:15:00"
617,T-Shirt,Fashion,1014.79,1330.8,1,23.7458671475804,"2025-04-01 10:16:00"
618,Headphones,Electronics,1041.56,1514.76,1,31.239272227943705,"2025-04-01 10:17:00"
619,Pendant,Jewelery,940.29,1386.92,1,32.20301098837713,"2025-04-01 10:18:00"
620,"Bluetooth Speaker",Electronics,1301.84,1495.94,1,12.975119322967506,"2025-04-01 10:19:00"
621,T-Shirt,Fashion,1139.23,1640.04,1,30.53645033047974,"2025-04-01 10:20:00"
622,Bracelet,Jewelery,1894.21,1894.21,0,0.0,"2025-04-01 10:21:00"
623,Jacket,Fashion,1067.7,1067.7,0,0.0,"2025-04-01 10:22:00"
624,Jacket,Fashion,104.05,104.05,0,0.0,"2025-04-01 10:23:00"
625,Laptop,Electronics,456.04,513.96,1,11.26935948322827,"2025-04-01 10:24:00"
626,Headphones,Electronics,1379.11,1923.37,1,28.29720750557615,"2025-04-01 10:25:00"
627,Jeans,Fashion,1536.92,1683.68,1,8.716620735531691,"2025-04-01 10:26:00"
628,"Bluetooth Speaker",Electronics,751.3,1124.2,1,33.170254403131125,"2025-04-01 10:27:00"
629,Jacket,Fashion,1992.95,1992.95,0,0.0,"2025-04-01 10:28:00"
630,Ring,Jewelery,527.92,830.83,1,36.45872200089068,"2025-04-01 10:29:00"
631,Smartwatch,Electronics,463.08,584.96,1,20.83561269146609,"2025-04-01 10:30:00"
632,Smartwatch,Electronics,754.61,1159.31,1,34.90869568967748,"2025-04-01 10:31:00"
633,Earrings,Jewelery,872.57,872.57,0,0.0,"2025-04-01 10:32:00"
634,Jeans,Fashion,851.35,1024.5,1,16.90092728160078,"2025-04-01 10:33:00"
635,Bracelet,Jewelery,1984.25,1984.25,0,0.0,"2025-04-01 10:34:00"
636,Jeans,Fashion,556.54,789.96,1,29.548331561091707,"2025-04-01 10:35:00"
637,Ring,Jewelery,1157.25,1157.25,0,0.0,"2025-04-01 10:36:00"
638,"Bluetooth Speaker",Electronics,661.03,661.03,0,0.0,"2025-04-01 10:37:00"
639,T-Shirt,Fashion,1480.4,1671.2,1,11.416945907132597,"2025-04-01 10:38:00"
640,Laptop,Electronics,1168.68,1352.07,1,13.563646852603778,"2025-04-01 10:39:00"
641,Jeans,Fashion,473.45,782.55,1,39.499073541626736,"2025-04-01 10:40:00"
642,Sneakers,Fashion,98.04,140.92,1,30.428611978427465,"2025-04-01 10:41:00"
643,T-Shirt,Fashion,1090.62,1726.35,1,36.825093405161184,"2025-04-01 10:42:00"
644,Ring,Jewelery,884.38,978.63,1,9.630810418646476,"2025-04-01 10:43:00"
645,T-Shirt,Fashion,1234.64,1234.64,0,0.0,"2025-04-01 10:44:00"
646,Laptop,Electronics,876.11,876.11,0,0.0,"2025-04-01 10:45:00"
647,Dress,Fashion,1937.47,1937.47,0,0.0,"2025-04-01 10:46:00"
648,Jacket,Fashion,514.63,759.48,1,32.239163638278825,"2025-04-01 10:47:00"
649,Dress,Fashion,237.86,394.63,1,39.72581912170894,"2025-04-01 10:48:00"
650,Sneakers,Fashion,790.98,790.98,0,0.0,"2025-04-01 10:49:00"
651,Dress,Fashion,1582.7,1819.45,1,13.012174008628982,"2025-04-01 10:50:00"
652,Jacket,Fashion,293.22,421.83,1,30.488585449114563,"2025-04-01 10:51:00"
653,Smartphone,Electronics,1277.65,1636.42,1,21.924078170640787,"2025-04-01 10:52:00"
654,Jacket,Fashion,539.35,798.24,1,32.432601723792345,"2025-04-01 10:53:00"
655,Necklace,Jewelery,846.31,1273.17,1,33.527337276247486,"2025-04-01 10:54:00"
656,T-Shirt,Fashion,1525.0,1525.0,0,0.0,"2025-04-01 10:55:00"
657,Headphones,Electronics,1749.0,1903.53,1,8.118075365242468,"2025-04-01 10:56:00"
658,Bracelet,Jewelery,764.33,978.67,1,21.90115156283527,"2025-04-01 10:57:00"
659,Sneakers,Fashion,1190.19,1498.49,1,20.57404453816842,"2025-04-01 10:58:00"
660,Earrings,Jewelery,905.04,1372.73,1,34.07006476146074,"2025-04-01 10:59:00"
661,Ring,Jewelery,406.13,406.13,0,0.0,"2025-04-01 11:00:00"
662,"Bluetooth Speaker",Electronics,851.25,1360.34,1,37.42373230221856,"2025-04-01 11:01:00"
663,T-Shirt,Fashion,571.91,648.56,1,11.818490193659798,"2025-04-01 11:02:00"
664,Laptop,Electronics,1126.92,1607.64,1,29.90221691423453,"2025-04-01 11:03:00"
665,Smartwatch,Electronics,235.68,356.57,1,33.903581344476535,"2025-04-01 11:04:00"
666,Jacket,Fashion,663.93,895.65,1,25.871713280857485,"2025-04-01 11:05:00"
667,Jacket,Fashion,381.16,611.97,1,37.71590110626338,"2025-04-01 11:06:00"
668,Necklace,Jewelery,693.83,891.12,1,22.139554717658672,"2025-04-01 11:07:00"
669,Pendant,Jewelery,973.83,1491.69,1,34.71632845966655,"2025-04-01 11:08:00"
670,Ring,Jewelery,1622.02,1810.27,1,10.399001253956593,"2025-04-01 11:09:00"
671,Sneakers,Fashion,1256.05,1256.05,0,0.0,"2025-04-01 11:10:00"
672,Jacket,Fashion,999.02,1224.53,1,18.416045339844676,"2025-04-01 11:11:00"
673,Ring,Jewelery,377.02,377.02,0,0.0,"2025-04-01 11:12:00"
674,Sneakers,Fashion,1662.04,1896.73,1,12.373400536713188,"2025-04-01 11:13:00"
675,Jeans,Fashion,1193.2,1957.66,1,39.04968176292104,"2025-04-01 11:14:00"
676,Earrings,Jewelery,598.72,838.81,1,28.622691670342505,"2025-04-01 11:15:00"
677,Bracelet,Jewelery,607.84,950.1,1,36.023576465635195,"2025-04-01 11:16:00"
678,Jacket,Fashion,1307.02,1669.06,1,21.691251363042667,"2025-04-01 11:17:00"
679,Jacket,Fashion,564.34,564.34,0,0.0,"2025-04-01 11:18:00"
680,Ring,Jewelery,730.57,805.7,1,9.32481072359439,"2025-04-01 11:19:00"
681,Laptop,Electronics,885.18,885.18,0,0.0,"2025-04-01 11:20:00"
682,Sneakers,Fashion,1642.81,1877.56,1,12.50292933381623,"2025-04-01 11:21:00"
683,T-Shirt,Fashion,468.21,681.87,1,31.334418584187606,"2025-04-01 11:22:00"
684,Smartphone,Electronics,513.57,752.55,1,31.756029499701004,"2025-04-01 11:23:00"
685,Sneakers,Fashion,1657.0,1920.56,1,13.7230807681093,"2025-04-01 11:24:00"
686,Pendant,Jewelery,494.97,731.82,1,32.36451586455686,"2025-04-01 11:25:00"
687,Jacket,Fashion,1428.26,1647.5,1,13.30743550834598,"2025-04-01 11:26:00"
688,Smartphone,Electronics,1243.2,1408.13,1,11.712696981102601,"2025-04-01 11:27:00"
689,Smartphone,Electronics,240.07,260.43,1,7.817839726606003,"2025-04-01 11:28:00"
690,Necklace,Jewelery,497.16,497.16,0,0.0,"2025-04-01 11:29:00"
691,Jeans,Fashion,421.0,499.37,1,15.69377415543585,"2025-04-01 11:30:00"
692,Bracelet,Jewelery,663.19,724.32,1,8.439639938148884,"2025-04-01 11:31:00"
693,Jacket,Fashion,1852.72,1852.72,0,0.0,"2025-04-01 11:32:00"
694,Bracelet,Jewelery,1641.84,1970.2,1,16.666328291544012,"2025-04-01 11:33:00"
695,Smartphone,Electronics,111.81,128.82,1,13.204471355379594,"2025-04-01 11:34:00"
696,Jacket,Fashion,401.73,423.83,1,5.214354812070869,"2025-04-01 11:35:00"
697,Ring,Jewelery,363.35,507.85,1,28.453283449837546,"2025-04-01 11:36:00"
698,Laptop,Electronics,731.25,731.25,0,0.0,"2025-04-01 11:37:00"
699,Dress,Fashion,1416.66,1689.91,1,16.169500150895608,"2025-04-01 11:38:00"
700,Earrings,Jewelery,485.09,485.09,0,0.0,"2025-04-01 11:39:00"
701,Earrings,Jewelery,1171.84,1171.84,0,0.0,"2025-04-01 11:40:00"
702,Jacket,Fashion,517.54,562.34,1,7.9667105309954955,"2025-04-01 11:41:00"
703,Pendant,Jewelery,1297.55,1970.6,1,34.15457221150918,"2025-04-01 11:42:00"
704,Bracelet,Jewelery,246.95,281.73,1,12.345153160827753,"2025-04-01 11:43:00"
705,"Bluetooth Speaker",Electronics,419.5,499.53,1,16.02105979620843,"2025-04-01 11:44:00"
706,Bracelet,Jewelery,536.11,851.26,1,37.021591523153916,"2025-04-01 11:45:00"
707,Dress,Fashion,287.47,287.47,0,0.0,"2025-04-01 11:46:00"
708,Laptop,Electronics,1285.28,1285.28,0,0.0,"2025-04-01 11:47:00"
